timestamp,hour_of_day,day_of_week,is_weekend,holiday_factor,is_holiday,weather_condition,wet_level,dry_level,next_fill_rate_wet,next_fill_rate_dry,avg_fill_rate_last_3h,previous_day_same_time_level
2025-03-01 01:00:00,1,Saturday,1,0.0,0,hot,39.21,36.7,0.83,0.23,1.0400000000000003,93.61
2025-03-01 02:00:00,2,Saturday,1,0.0,0,rainy,40.07,37.1,0.86,0.39,0.7100000000000004,94.28
2025-03-01 03:00:00,3,Saturday,1,0.0,0,normal,40.27,37.48,0.19,0.38,0.626666666666667,94.78
2025-03-01 04:00:00,4,Saturday,1,0.0,0,normal,40.79,37.88,0.53,0.4,0.5266666666666671,95.25
2025-03-01 05:00:00,5,Saturday,1,0.0,0,rainy,41.75,38.37,0.96,0.49,0.5600000000000004,95.86
2025-03-01 06:00:00,6,Saturday,1,0.0,0,normal,42.01,38.68,0.26,0.32,0.5833333333333338,96.63
2025-03-01 07:00:00,7,Saturday,1,0.0,0,rainy,44.79,40.55,2.78,1.87,1.3333333333333337,98.47
2025-03-01 08:00:00,8,Saturday,1,0.0,0,normal,47.09,42.35,2.29,1.8,1.7766666666666673,15.0
2025-03-01 09:00:00,9,Saturday,1,0.0,0,normal,49.37,44.5,2.28,2.15,2.4500000000000006,16.52
2025-03-01 10:00:00,10,Saturday,1,0.0,0,normal,52.06,46.31,2.69,1.81,2.4200000000000004,18.3
2025-03-01 11:00:00,11,Saturday,1,0.0,0,normal,54.67,48.04,2.61,1.72,2.526666666666667,19.94
2025-03-01 12:00:00,12,Saturday,1,0.0,0,rainy,57.53,50.02,2.85,1.98,2.716666666666667,20.97
2025-03-01 13:00:00,13,Saturday,1,0.0,0,normal,59.91,52.12,2.38,2.1,2.6133333333333337,22.04
2025-03-01 14:00:00,14,Saturday,1,0.0,0,normal,62.62,54.27,2.71,2.15,2.646666666666667,23.89
2025-03-01 15:00:00,15,Saturday,1,0.0,0,hot,65.12,56.11,2.5,1.85,2.5300000000000007,25.56
2025-03-01 16:00:00,16,Saturday,1,0.0,0,normal,68.14,58.16,3.02,2.05,2.7433333333333336,26.95
2025-03-01 17:00:00,17,Saturday,1,0.0,0,rainy,70.87,60.38,2.73,2.22,2.7500000000000004,28.75
2025-03-01 18:00:00,18,Saturday,1,0.0,0,normal,73.23,62.41,2.36,2.03,2.7033333333333336,29.95
2025-03-01 19:00:00,19,Saturday,1,0.0,0,normal,75.87,64.22,2.63,1.82,2.5733333333333337,31.58
2025-03-01 20:00:00,20,Saturday,1,0.0,0,normal,78.07,66.41,2.21,2.19,2.4000000000000004,32.85
2025-03-01 21:00:00,21,Saturday,1,0.0,0,normal,80.46,68.43,2.38,2.02,2.406666666666667,34.43
2025-03-01 22:00:00,22,Saturday,1,0.0,0,normal,83.21,70.44,2.76,2.01,2.4500000000000006,36.09
2025-03-01 23:00:00,23,Saturday,1,0.0,0,normal,85.63,72.68,2.42,2.24,2.52,37.94
2025-03-02 00:00:00,0,Sunday,1,0.0,0,normal,86.25,73.2,0.62,0.52,1.9333333333333338,38.38
2025-03-02 01:00:00,1,Sunday,1,0.0,0,hot,87.25,73.29,1.0,0.08,1.346666666666667,39.21
2025-03-02 02:00:00,2,Sunday,1,0.0,0,normal,87.86,73.6,0.61,0.32,0.7433333333333337,40.07
2025-03-02 03:00:00,3,Sunday,1,0.0,0,normal,88.61,73.88,0.75,0.27,0.7866666666666671,40.27
2025-03-02 04:00:00,4,Sunday,1,0.0,0,rainy,89.26,73.96,0.65,0.08,0.6700000000000004,40.79
2025-03-02 05:00:00,5,Sunday,1,0.0,0,normal,89.62,73.99,0.36,0.03,0.5866666666666671,41.75
2025-03-02 06:00:00,6,Sunday,1,0.0,0,hot,90.18,74.47,0.56,0.47,0.5233333333333338,42.01
2025-03-02 07:00:00,7,Sunday,1,0.0,0,normal,92.28,76.49,2.09,2.02,1.0033333333333336,44.79
2025-03-02 08:00:00,8,Sunday,1,0.0,0,normal,94.51,78.57,2.23,2.08,1.626666666666667,47.09
2025-03-02 09:00:00,9,Sunday,1,0.0,0,hot,97.01,80.74,2.5,2.17,2.2733333333333334,49.37
2025-03-02 10:00:00,10,Sunday,1,0.0,0,rainy,99.89,82.62,2.88,1.88,2.536666666666667,52.06
2025-03-02 11:00:00,11,Sunday,1,0.0,0,normal,15.0,84.48,2.62,1.86,2.6666666666666674,54.67
2025-03-02 12:00:00,12,Sunday,1,0.0,0,normal,17.55,86.4,2.55,1.92,2.6833333333333336,57.53
2025-03-02 13:00:00,13,Sunday,1,0.0,0,rainy,20.0,88.3,2.45,1.9,2.5400000000000005,59.91
2025-03-02 14:00:00,14,Sunday,1,0.0,0,hot,22.45,90.46,2.44,2.16,2.4800000000000004,62.62
2025-03-02 15:00:00,15,Sunday,1,0.0,0,normal,24.66,92.74,2.21,2.28,2.366666666666667,65.12
2025-03-02 16:00:00,16,Sunday,1,0.0,0,rainy,27.36,94.84,2.7,2.09,2.4500000000000006,68.14
2025-03-02 17:00:00,17,Sunday,1,0.0,0,normal,30.18,96.9,2.82,2.06,2.5766666666666675,70.87
2025-03-02 18:00:00,18,Sunday,1,0.0,0,normal,32.66,98.82,2.48,1.92,2.6666666666666665,73.23
2025-03-02 19:00:00,19,Sunday,1,0.0,0,normal,34.98,7.0,2.32,1.88,2.5400000000000005,75.87
2025-03-02 20:00:00,20,Sunday,1,0.0,0,rainy,38.07,8.95,3.1,1.95,2.6333333333333337,78.07
2025-03-02 21:00:00,21,Sunday,1,0.0,0,hot,40.85,10.98,2.77,2.03,2.7300000000000004,80.46
2025-03-02 22:00:00,22,Sunday,1,0.0,0,normal,43.24,13.07,2.4,2.09,2.7566666666666673,83.21
2025-03-02 23:00:00,23,Sunday,1,0.0,0,rainy,45.9,15.24,2.66,2.17,2.6100000000000008,85.63
2025-03-03 00:00:00,0,Monday,0,0.0,0,normal,46.63,15.6,0.73,0.36,1.9300000000000004,86.25
2025-03-03 01:00:00,1,Monday,0,0.0,0,normal,46.88,15.89,0.25,0.29,1.2133333333333338,87.25
2025-03-03 02:00:00,2,Monday,0,0.0,0,rainy,47.58,16.14,0.7,0.25,0.5600000000000004,87.86
2025-03-03 03:00:00,3,Monday,0,0.0,0,rainy,48.22,16.38,0.64,0.24,0.5300000000000004,88.61
2025-03-03 04:00:00,4,Monday,0,0.0,0,normal,48.85,17.07,0.62,0.69,0.6533333333333338,89.26
2025-03-03 05:00:00,5,Monday,0,0.0,0,normal,49.15,17.69,0.3,0.62,0.5200000000000005,89.62
2025-03-03 06:00:00,6,Monday,0,0.0,0,normal,49.8,18.16,0.65,0.48,0.5233333333333338,90.18
2025-03-03 07:00:00,7,Monday,0,0.0,0,rainy,51.79,19.29,1.99,1.13,0.9800000000000004,92.28
2025-03-03 08:00:00,8,Monday,0,0.0,0,normal,53.3,20.66,1.51,1.37,1.3833333333333337,94.51
2025-03-03 09:00:00,9,Monday,0,0.0,0,normal,54.61,21.62,1.31,0.96,1.6033333333333337,97.01
2025-03-03 10:00:00,10,Monday,0,0.0,0,normal,55.93,22.84,1.32,1.23,1.3800000000000006,99.89
2025-03-03 11:00:00,11,Monday,0,0.0,0,normal,57.2,23.97,1.27,1.13,1.3000000000000005,15.0
2025-03-03 12:00:00,12,Monday,0,0.0,0,normal,58.82,25.09,1.61,1.11,1.4000000000000006,17.55
2025-03-03 13:00:00,13,Monday,0,0.0,0,rainy,60.89,26.29,2.07,1.2,1.6500000000000004,20.0
2025-03-03 14:00:00,14,Monday,0,0.0,0,normal,62.32,27.5,1.43,1.21,1.7033333333333338,22.45
2025-03-03 15:00:00,15,Monday,0,0.0,0,hot,63.84,28.66,1.52,1.16,1.6733333333333336,24.66
2025-03-03 16:00:00,16,Monday,0,0.0,0,normal,65.23,29.94,1.38,1.27,1.4433333333333336,27.36
2025-03-03 17:00:00,17,Monday,0,0.0,0,hot,66.96,31.05,1.74,1.11,1.546666666666667,30.18
2025-03-03 18:00:00,18,Monday,0,0.0,0,hot,68.61,32.32,1.65,1.27,1.5900000000000005,32.66
2025-03-03 19:00:00,19,Monday,0,0.0,0,normal,70.12,33.64,1.51,1.32,1.6333333333333337,34.98
2025-03-03 20:00:00,20,Monday,0,0.0,0,normal,71.24,34.67,1.12,1.03,1.426666666666667,38.07
2025-03-03 21:00:00,21,Monday,0,0.0,0,rainy,73.13,36.12,1.89,1.45,1.506666666666667,40.85
2025-03-03 22:00:00,22,Monday,0,0.0,0,normal,74.52,37.29,1.39,1.17,1.466666666666667,43.24
2025-03-03 23:00:00,23,Monday,0,0.0,0,normal,76.26,38.53,1.74,1.24,1.6733333333333338,45.9
2025-03-04 00:00:00,0,Tuesday,0,0.0,0,normal,76.62,39.11,0.36,0.58,1.1633333333333338,46.63
2025-03-04 01:00:00,1,Tuesday,0,0.0,0,normal,76.7,39.45,0.08,0.34,0.7266666666666671,46.88
2025-03-04 02:00:00,2,Tuesday,0,0.0,0,normal,77.36,39.84,0.66,0.39,0.36666666666666714,47.58
2025-03-04 03:00:00,3,Tuesday,0,0.0,0,hot,77.83,40.3,0.47,0.46,0.40333333333333377,48.22
2025-03-04 04:00:00,4,Tuesday,0,0.0,0,normal,78.24,40.66,0.41,0.37,0.5133333333333338,48.85
2025-03-04 05:00:00,5,Tuesday,0,0.0,0,normal,78.56,40.98,0.32,0.32,0.4000000000000004,49.15
2025-03-04 06:00:00,6,Tuesday,0,0.0,0,normal,79.04,41.7,0.49,0.71,0.4066666666666671,49.8
2025-03-04 07:00:00,7,Tuesday,0,0.0,0,normal,80.59,42.78,1.54,1.08,0.7833333333333338,51.79
2025-03-04 08:00:00,8,Tuesday,0,0.0,0,rainy,82.38,43.99,1.79,1.22,1.2733333333333337,53.3
2025-03-04 09:00:00,9,Tuesday,0,0.0,0,rainy,84.16,45.32,1.78,1.33,1.7033333333333338,54.61
2025-03-04 10:00:00,10,Tuesday,0,0.0,0,rainy,85.97,46.72,1.82,1.4,1.796666666666667,55.93
2025-03-04 11:00:00,11,Tuesday,0,0.0,0,hot,87.45,47.84,1.47,1.12,1.6900000000000004,57.2
2025-03-04 12:00:00,12,Tuesday,0,0.0,0,normal,88.56,49.09,1.11,1.26,1.466666666666667,58.82
2025-03-04 13:00:00,13,Tuesday,0,0.0,0,normal,89.99,50.16,1.43,1.07,1.3366666666666671,60.89
2025-03-04 14:00:00,14,Tuesday,0,0.0,0,normal,91.64,51.51,1.65,1.34,1.3966666666666672,62.32
2025-03-04 15:00:00,15,Tuesday,0,0.0,0,normal,92.88,52.43,1.24,0.92,1.4400000000000004,63.84
2025-03-04 16:00:00,16,Tuesday,0,0.0,0,rainy,94.77,53.67,1.88,1.24,1.5900000000000005,65.23
2025-03-04 17:00:00,17,Tuesday,0,0.0,0,normal,95.98,54.83,1.21,1.16,1.4433333333333336,66.96
2025-03-04 18:00:00,18,Tuesday,0,0.0,0,normal,97.13,55.98,1.15,1.16,1.4133333333333338,68.61
2025-03-04 19:00:00,19,Tuesday,0,0.0,0,rainy,98.93,57.09,1.8,1.11,1.386666666666667,70.12
2025-03-04 20:00:00,20,Tuesday,0,0.0,0,normal,20.0,58.24,1.81,1.15,1.5866666666666671,71.24
2025-03-04 21:00:00,21,Tuesday,0,0.0,0,rainy,21.38,59.47,1.38,1.23,1.6633333333333338,73.13
2025-03-04 22:00:00,22,Tuesday,0,0.0,0,rainy,23.46,60.68,2.07,1.21,1.7533333333333339,74.52
2025-03-04 23:00:00,23,Tuesday,0,0.0,0,normal,25.05,61.95,1.59,1.26,1.6800000000000004,76.26
2025-03-05 00:00:00,0,Wednesday,0,0.0,0,hot,25.85,62.32,0.8,0.37,1.486666666666667,76.62
2025-03-05 01:00:00,1,Wednesday,0,0.0,0,normal,26.6,62.71,0.75,0.39,1.0466666666666673,76.7
2025-03-05 02:00:00,2,Wednesday,0,0.0,0,normal,26.89,63.09,0.29,0.38,0.613333333333334,77.36
2025-03-05 03:00:00,3,Wednesday,0,0.0,0,hot,27.27,63.54,0.39,0.45,0.47666666666666724,77.83
2025-03-05 04:00:00,4,Wednesday,0,0.0,0,hot,28.02,63.76,0.74,0.22,0.4733333333333339,78.24
2025-03-05 05:00:00,5,Wednesday,0,0.0,0,normal,28.83,64.3,0.81,0.54,0.6466666666666673,78.56
2025-03-05 06:00:00,6,Wednesday,0,0.0,0,normal,29.35,64.83,0.52,0.52,0.6900000000000007,79.04
2025-03-05 07:00:00,7,Wednesday,0,0.0,0,rainy,31.2,66.03,1.85,1.2,1.0600000000000007,80.59
2025-03-05 08:00:00,8,Wednesday,0,0.0,0,normal,32.68,67.21,1.48,1.18,1.2833333333333339,82.38
2025-03-05 09:00:00,9,Wednesday,0,0.0,0,rainy,34.58,68.35,1.91,1.15,1.7466666666666673,84.16
2025-03-05 10:00:00,10,Wednesday,0,0.0,0,hot,36.02,69.46,1.44,1.1,1.6100000000000005,85.97
2025-03-05 11:00:00,11,Wednesday,0,0.0,0,normal,37.58,70.51,1.56,1.05,1.6366666666666674,87.45
2025-03-05 12:00:00,12,Wednesday,0,0.0,0,rainy,39.5,71.91,1.92,1.41,1.6400000000000006,88.56
2025-03-05 13:00:00,13,Wednesday,0,0.0,0,normal,40.96,73.16,1.46,1.25,1.6466666666666674,89.99
2025-03-05 14:00:00,14,Wednesday,0,0.0,0,normal,42.18,74.39,1.22,1.23,1.5333333333333339,91.64
2025-03-05 15:00:00,15,Wednesday,0,0.0,0,normal,43.88,75.47,1.69,1.08,1.456666666666667,92.88
2025-03-05 16:00:00,16,Wednesday,0,0.0,0,hot,45.44,76.96,1.56,1.5,1.4900000000000004,94.77
2025-03-05 17:00:00,17,Wednesday,0,0.0,0,normal,46.78,78.09,1.35,1.13,1.5333333333333339,95.98
2025-03-05 18:00:00,18,Wednesday,0,0.0,0,normal,48.37,79.39,1.59,1.3,1.5000000000000007,97.13
2025-03-05 19:00:00,19,Wednesday,0,0.0,0,normal,49.79,80.81,1.42,1.42,1.453333333333334,98.93
2025-03-05 20:00:00,20,Wednesday,0,0.0,0,normal,51.53,82.0,1.74,1.19,1.583333333333334,20.0
2025-03-05 21:00:00,21,Wednesday,0,0.0,0,normal,53.01,83.29,1.47,1.29,1.543333333333334,21.38
2025-03-05 22:00:00,22,Wednesday,0,0.0,0,hot,54.17,84.34,1.16,1.05,1.4566666666666672,23.46
2025-03-05 23:00:00,23,Wednesday,0,0.0,0,normal,55.42,85.73,1.25,1.39,1.293333333333334,25.05
2025-03-06 00:00:00,0,Thursday,0,0.0,0,normal,55.78,85.94,0.36,0.21,0.9233333333333339,25.85
2025-03-06 01:00:00,1,Thursday,0,0.0,0,rainy,56.95,86.27,1.17,0.33,0.9266666666666672,26.6
2025-03-06 02:00:00,2,Thursday,0,0.0,0,hot,56.98,87.04,0.03,0.77,0.5200000000000006,26.89
2025-03-06 03:00:00,3,Thursday,0,0.0,0,rainy,58.07,87.58,1.1,0.54,0.7666666666666672,27.27
2025-03-06 04:00:00,4,Thursday,0,0.0,0,normal,58.36,87.91,0.29,0.33,0.4733333333333339,28.02
2025-03-06 05:00:00,5,Thursday,0,0.0,0,hot,58.73,88.48,0.37,0.56,0.5866666666666672,28.83
2025-03-06 06:00:00,6,Thursday,0,0.0,0,rainy,59.63,88.87,0.9,0.39,0.5200000000000006,29.35
2025-03-06 07:00:00,7,Thursday,0,0.0,0,normal,60.98,89.96,1.36,1.09,0.8766666666666673,31.2
2025-03-06 08:00:00,8,Thursday,0,0.0,0,hot,62.44,91.22,1.46,1.26,1.2400000000000004,32.68
2025-03-06 09:00:00,9,Thursday,0,0.0,0,rainy,64.4,92.53,1.96,1.31,1.5933333333333337,34.58
2025-03-06 10:00:00,10,Thursday,0,0.0,0,normal,65.92,93.9,1.51,1.37,1.6433333333333338,36.02
2025-03-06 11:00:00,11,Thursday,0,0.0,0,normal,67.25,95.07,1.34,1.18,1.6033333333333337,37.58
2025-03-06 12:00:00,12,Thursday,0,0.0,0,normal,68.74,96.11,1.49,1.03,1.4466666666666672,39.5
2025-03-06 13:00:00,13,Thursday,0,0.0,0,normal,70.18,97.39,1.44,1.28,1.4233333333333338,40.96
2025-03-06 14:00:00,14,Thursday,0,0.0,0,rainy,72.17,98.62,1.98,1.23,1.6366666666666674,42.18
2025-03-06 15:00:00,15,Thursday,0,0.0,0,normal,73.47,99.86,1.3,1.24,1.573333333333334,43.88
2025-03-06 16:00:00,16,Thursday,0,0.0,0,normal,74.72,9.0,1.25,1.12,1.5100000000000005,45.44
2025-03-06 17:00:00,17,Thursday,0,0.0,0,normal,76.21,10.22,1.49,1.22,1.3466666666666673,46.78
2025-03-06 18:00:00,18,Thursday,0,0.0,0,rainy,77.99,11.43,1.78,1.21,1.506666666666667,48.37
2025-03-06 19:00:00,19,Thursday,0,0.0,0,hot,79.39,12.9,1.4,1.47,1.5566666666666673,49.79
2025-03-06 20:00:00,20,Thursday,0,0.0,0,normal,80.75,13.94,1.36,1.04,1.5133333333333339,51.53
2025-03-06 21:00:00,21,Thursday,0,0.0,0,rainy,82.18,15.17,1.43,1.23,1.3966666666666672,53.01
2025-03-06 22:00:00,22,Thursday,0,0.0,0,normal,83.56,16.43,1.38,1.26,1.3900000000000006,54.17
2025-03-06 23:00:00,23,Thursday,0,0.0,0,normal,85.22,17.6,1.66,1.16,1.4900000000000004,55.42
2025-03-07 00:00:00,0,Friday,0,0.0,0,rainy,86.05,18.41,0.83,0.81,1.2900000000000005,55.78
2025-03-07 01:00:00,1,Friday,0,0.0,0,rainy,86.74,18.91,0.69,0.5,1.0600000000000003,56.95
2025-03-07 02:00:00,2,Friday,0,0.0,0,normal,87.05,19.15,0.31,0.24,0.6100000000000004,56.98
2025-03-07 03:00:00,3,Friday,0,0.0,0,normal,87.87,19.6,0.82,0.45,0.6066666666666671,58.07
2025-03-07 04:00:00,4,Friday,0,0.0,0,normal,88.25,19.79,0.38,0.19,0.5033333333333339,58.36
2025-03-07 05:00:00,5,Friday,0,0.0,0,hot,89.22,20.24,0.98,0.45,0.7266666666666671,58.73
2025-03-07 06:00:00,6,Friday,0,0.0,0,normal,89.38,20.69,0.15,0.45,0.5033333333333339,59.63
2025-03-07 07:00:00,7,Friday,0,0.0,0,normal,90.86,21.91,1.48,1.23,0.8700000000000006,60.98
2025-03-07 08:00:00,8,Friday,0,0.0,0,normal,92.21,22.83,1.35,0.91,0.993333333333334,62.44
2025-03-07 09:00:00,9,Friday,0,0.0,0,rainy,94.11,24.13,1.91,1.3,1.5800000000000007,64.4
2025-03-07 10:00:00,10,Friday,0,0.0,0,normal,95.72,25.19,1.6,1.07,1.6200000000000003,65.92
2025-03-07 11:00:00,11,Friday,0,0.0,0,rainy,97.88,26.4,2.17,1.2,1.8933333333333338,67.25
2025-03-07 12:00:00,12,Friday,0,0.0,0,normal,99.55,27.79,1.66,1.39,1.8100000000000005,68.74
2025-03-07 13:00:00,13,Friday,0,0.0,0,normal,10.0,28.98,1.44,1.2,1.756666666666667,70.18
2025-03-07 14:00:00,14,Friday,0,0.0,0,hot,11.59,30.29,1.59,1.31,1.5633333333333337,72.17
2025-03-07 15:00:00,15,Friday,0,0.0,0,rainy,13.39,31.48,1.8,1.18,1.6100000000000003,73.47
2025-03-07 16:00:00,16,Friday,0,0.0,0,rainy,15.03,32.75,1.64,1.28,1.676666666666667,74.72
2025-03-07 17:00:00,17,Friday,0,0.0,0,normal,16.6,34.07,1.57,1.32,1.6700000000000006,76.21
2025-03-07 18:00:00,18,Friday,0,0.0,0,normal,18.32,35.5,1.71,1.43,1.6400000000000006,77.99
2025-03-07 19:00:00,19,Friday,0,0.0,0,normal,20.02,36.85,1.7,1.35,1.6600000000000004,79.39
2025-03-07 20:00:00,20,Friday,0,0.0,0,normal,21.55,37.99,1.54,1.15,1.6500000000000004,80.75
2025-03-07 21:00:00,21,Friday,0,0.0,0,hot,23.34,39.21,1.79,1.22,1.676666666666667,82.18
2025-03-07 22:00:00,22,Friday,0,0.0,0,rainy,25.28,40.34,1.94,1.13,1.756666666666667,83.56
2025-03-07 23:00:00,23,Friday,0,0.0,0,normal,27.0,41.83,1.72,1.49,1.816666666666667,85.22
2025-03-08 00:00:00,0,Saturday,1,0.0,0,normal,27.67,42.11,0.67,0.28,1.4433333333333336,86.05
2025-03-08 01:00:00,1,Saturday,1,0.0,0,hot,27.75,42.57,0.08,0.46,0.8233333333333338,86.74
2025-03-08 02:00:00,2,Saturday,1,0.0,0,normal,27.96,43.08,0.21,0.51,0.32000000000000045,87.05
2025-03-08 03:00:00,3,Saturday,1,0.0,0,rainy,28.49,43.4,0.53,0.32,0.27333333333333376,87.87
2025-03-08 04:00:00,4,Saturday,1,0.0,0,normal,29.09,43.57,0.6,0.17,0.44666666666666704,88.25
2025-03-08 05:00:00,5,Saturday,1,0.0,0,normal,29.1,43.91,0.01,0.34,0.3800000000000004,89.22
2025-03-08 06:00:00,6,Saturday,1,0.0,0,normal,29.64,44.53,0.54,0.62,0.38333333333333375,89.38
2025-03-08 07:00:00,7,Saturday,1,0.0,0,normal,32.14,46.48,2.5,1.95,1.016666666666667,90.86
2025-03-08 08:00:00,8,Saturday,1,0.0,0,rainy,35.07,48.66,2.93,2.18,1.9900000000000004,92.21
2025-03-08 09:00:00,9,Saturday,1,0.0,0,rainy,37.79,50.57,2.72,1.91,2.7166666666666672,94.11
2025-03-08 10:00:00,10,Saturday,1,0.0,0,normal,40.49,52.59,2.7,2.02,2.7833333333333337,95.72
2025-03-08 11:00:00,11,Saturday,1,0.0,0,hot,43.02,54.89,2.53,2.3,2.650000000000001,97.88
2025-03-08 12:00:00,12,Saturday,1,0.0,0,hot,45.46,56.94,2.43,2.05,2.553333333333334,99.55
2025-03-08 13:00:00,13,Saturday,1,0.0,0,normal,48.18,58.94,2.73,2.0,2.563333333333334,10.0
2025-03-08 14:00:00,14,Saturday,1,0.0,0,normal,50.78,60.96,2.59,2.03,2.583333333333334,11.59
2025-03-08 15:00:00,15,Saturday,1,0.0,0,hot,53.32,62.95,2.54,1.99,2.6200000000000006,13.39
2025-03-08 16:00:00,16,Saturday,1,0.0,0,normal,55.84,65.28,2.52,2.33,2.5500000000000003,15.03
2025-03-08 17:00:00,17,Saturday,1,0.0,0,normal,58.31,67.11,2.47,1.82,2.5100000000000002,16.6
2025-03-08 18:00:00,18,Saturday,1,0.0,0,normal,60.72,69.22,2.4,2.11,2.4633333333333343,18.32
2025-03-08 19:00:00,19,Saturday,1,0.0,0,rainy,63.4,71.36,2.68,2.14,2.516666666666667,20.02
2025-03-08 20:00:00,20,Saturday,1,0.0,0,normal,65.93,73.26,2.53,1.9,2.536666666666667,21.55
2025-03-08 21:00:00,21,Saturday,1,0.0,0,normal,68.79,75.31,2.87,2.04,2.693333333333334,23.34
2025-03-08 22:00:00,22,Saturday,1,0.0,0,rainy,71.76,77.41,2.97,2.1,2.7900000000000005,25.28
2025-03-08 23:00:00,23,Saturday,1,0.0,0,normal,74.02,79.78,2.26,2.36,2.7000000000000006,27.0
2025-03-09 00:00:00,0,Sunday,1,0.0,0,hot,74.29,80.13,0.27,0.35,1.833333333333334,27.67
2025-03-09 01:00:00,1,Sunday,1,0.0,0,normal,74.91,80.65,0.62,0.52,1.0500000000000005,27.75
2025-03-09 02:00:00,2,Sunday,1,0.0,0,normal,75.07,80.99,0.16,0.34,0.3500000000000005,27.96
2025-03-09 03:00:00,3,Sunday,1,0.0,0,normal,75.69,81.37,0.62,0.37,0.46666666666666706,28.49
2025-03-09 04:00:00,4,Sunday,1,0.0,0,rainy,76.65,81.73,0.96,0.37,0.5800000000000004,29.09
2025-03-09 05:00:00,5,Sunday,1,0.0,0,rainy,77.14,82.08,0.49,0.35,0.6900000000000004,29.1
2025-03-09 06:00:00,6,Sunday,1,0.0,0,hot,78.2,82.32,1.05,0.24,0.8333333333333338,29.64
2025-03-09 07:00:00,7,Sunday,1,0.0,0,normal,80.83,84.27,2.63,1.95,1.3900000000000006,32.14
2025-03-09 08:00:00,8,Sunday,1,0.0,0,normal,83.33,86.58,2.5,2.31,2.0600000000000005,35.07
2025-03-09 09:00:00,9,Sunday,1,0.0,0,normal,85.82,88.49,2.49,1.91,2.5400000000000005,37.79
2025-03-09 10:00:00,10,Sunday,1,0.0,0,rainy,88.56,90.65,2.74,2.16,2.5766666666666675,40.49
2025-03-09 11:00:00,11,Sunday,1,0.0,0,normal,91.08,92.87,2.52,2.22,2.583333333333334,43.02
2025-03-09 12:00:00,12,Sunday,1,0.0,0,rainy,93.74,95.02,2.65,2.15,2.636666666666667,45.46
2025-03-09 13:00:00,13,Sunday,1,0.0,0,rainy,96.42,97.09,2.68,2.07,2.616666666666667,48.18
2025-03-09 14:00:00,14,Sunday,1,0.0,0,normal,98.69,98.99,2.27,1.9,2.5333333333333337,50.78
2025-03-09 15:00:00,15,Sunday,1,0.0,0,normal,11.0,6.0,2.79,2.05,2.5800000000000005,53.32
2025-03-09 16:00:00,16,Sunday,1,0.0,0,normal,13.5,8.12,2.5,2.12,2.520000000000001,55.84
2025-03-09 17:00:00,17,Sunday,1,0.0,0,normal,16.04,10.06,2.54,1.94,2.6100000000000008,58.31
2025-03-09 18:00:00,18,Sunday,1,0.0,0,normal,18.55,12.15,2.51,2.09,2.516666666666667,60.72
2025-03-09 19:00:00,19,Sunday,1,0.0,0,normal,21.03,14.37,2.49,2.22,2.5133333333333336,63.4
2025-03-09 20:00:00,20,Sunday,1,0.0,0,hot,23.57,16.35,2.54,1.98,2.5133333333333336,65.93
2025-03-09 21:00:00,21,Sunday,1,0.0,0,normal,26.33,18.27,2.76,1.92,2.596666666666667,68.79
2025-03-09 22:00:00,22,Sunday,1,0.0,0,normal,29.07,20.1,2.74,1.83,2.68,71.76
2025-03-09 23:00:00,23,Sunday,1,0.0,0,rainy,31.79,22.29,2.73,2.19,2.7433333333333336,74.02
2025-03-10 00:00:00,0,Monday,0,0.0,0,normal,32.52,22.95,0.73,0.65,2.066666666666667,74.29
2025-03-10 01:00:00,1,Monday,0,0.0,0,rainy,33.26,23.41,0.74,0.46,1.4000000000000004,74.91
2025-03-10 02:00:00,2,Monday,0,0.0,0,hot,34.14,23.83,0.88,0.42,0.7833333333333338,75.07
2025-03-10 03:00:00,3,Monday,0,0.0,0,normal,34.86,24.18,0.72,0.35,0.7800000000000004,75.69
2025-03-10 04:00:00,4,Monday,0,0.0,0,rainy,35.59,24.55,0.72,0.37,0.7733333333333338,76.65
2025-03-10 05:00:00,5,Monday,0,0.0,0,normal,36.13,24.75,0.54,0.2,0.6600000000000005,77.14
2025-03-10 06:00:00,6,Monday,0,0.0,0,normal,36.67,25.02,0.54,0.27,0.6000000000000004,78.2
2025-03-10 07:00:00,7,Monday,0,0.0,0,rainy,38.74,26.28,2.07,1.26,1.0500000000000005,80.83
2025-03-10 08:00:00,8,Monday,0,0.0,0,normal,40.27,27.47,1.54,1.19,1.3833333333333337,83.33
2025-03-10 09:00:00,9,Monday,0,0.0,0,normal,41.88,28.56,1.61,1.09,1.7400000000000004,85.82
2025-03-10 10:00:00,10,Monday,0,0.0,0,normal,43.44,29.81,1.56,1.26,1.5700000000000005,88.56
2025-03-10 11:00:00,11,Monday,0,0.0,0,rainy,45.41,31.13,1.97,1.32,1.7133333333333338,91.08
2025-03-10 12:00:00,12,Monday,0,0.0,0,normal,46.81,32.37,1.4,1.24,1.6433333333333338,93.74
2025-03-10 13:00:00,13,Monday,0,0.0,0,normal,48.4,33.52,1.58,1.15,1.6500000000000004,96.42
2025-03-10 14:00:00,14,Monday,0,0.0,0,normal,50.07,34.63,1.68,1.11,1.5533333333333337,98.69
2025-03-10 15:00:00,15,Monday,0,0.0,0,rainy,51.64,35.87,1.57,1.23,1.6100000000000005,11.0
